Codigo Dependencia;Dependencia;Tipo de Inversión;CodBPIN;Nombre Proyecto;Comuna;Nombre Comuna;Inversion;Año;Corte
751;Secretaría de Desarrollo Económico;1;150314;16PP70-ASISTENCIA TÉCNICA  PARA EL MEJORAMIENTO DE LA PRODUCCIÓN Y LA CADENA PRODUCTIVA;70;Altavista;$61,600,000;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150315;16PP80-ASISTENCIA TÉCNICA PARA EL MEJORAMIENTO PRODUCTIVO DE LAS UNIDADES AGRICOLAS FAMILIARES;80;San Antonio de Prado;$281,892,932;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;1;Popular;$78,673,582;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;2;Santa Cruz;$67,342,838;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;3;Manrique;$96,404,989;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;14;El Poblado;$1,399,967;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150243;16PP7-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;7;Robledo;$20,115,370;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;130439;RECONOCIMIENTO DE LA POBLACIÓN CAMPESINA;90;Santa Elena;$1,603,854;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160447;FORTALECIMIENTO DE MEDELLÍN CIUDAD DE GRANDES EVENTOS, CONVENCIONES Y FERIAS;1;Popular;$675,271,897;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;16;Belén;$1,654,506;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;50;San Sebastián de Palmitas;$381,809;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;60;San Cristobal;$1,145,427;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;70;Altavista;$763,618;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;80;San Antonio de Prado;$509,079;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;90;Santa Elena;$636,349;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;130439;RECONOCIMIENTO DE LA POBLACIÓN CAMPESINA;50;San Sebastián de Palmitas;$2,837,588;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;130439;RECONOCIMIENTO DE LA POBLACIÓN CAMPESINA;60;San Cristobal;$5,058,310;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150199;16PP16-DESARROLLO EMPRESARIAL SOLIDARIO;16;Belén;$35,405,399;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;130439;RECONOCIMIENTO DE LA POBLACIÓN CAMPESINA;80;San Antonio de Prado;$1,480,481;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;6;Doce de Octubre;$116,585,575;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;130621;MCV-FONDO TIC;99;Toda la Ciudad;$462,175,097;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;130693;JVE-50 COMPLEJO AGROINDUSTRIAL:REACTIVACIÓN ECONOMICA DEL CORREGIMIENTO SAN SEBASTÍAN DE PALMITAS;50;San Sebastián de Palmitas;$7,298,493;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150175;16PP3-DESARROLLO EMPRESARIAL SOLIDARIO;3;Manrique;$12,307,805;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150190;16PP6-DESARROLLO EMPRESARIAL SOLIDARIO;6;Doce de Octubre;$17,125,714;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150191;16PP5-DESARROLLO EMPRESARIAL SOLIDARIO;5;Castilla;$10,362,984;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150192;16PP8-DESARROLLO EMPRESARIAL SOLIDARIO;8;Villa Hermosa;$16,123,308;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150193;16PP9-DESARROLLO EMPRESARIAL SOLIDARIO;9;Buenos Aires;$15,764,680;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150194;16PP10-DESARROLLO EMPRESARIAL SOLIDARIO;10;La Candelaria;$31,259,415;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150195;16PP11-DESARROLLO EMPRESARIAL SOLIDARIO;11;Laureles - Estadio;$22,966,503;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150196;16PP13-DESARROLLO EMPRESARIAL SOLIDARIO;13;San Javier;$17,522,372;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;130439;RECONOCIMIENTO DE LA POBLACIÓN CAMPESINA;70;Altavista;$1,357,108;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;11;Laureles - Estadio;$4,449,430;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;4;Aranjuez;$97,509,274;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;1;Popular;$4,764,838;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;2;Santa Cruz;$4,078,596;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;3;Manrique;$58,379,012;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;4;Aranjuez;$5,905,616;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;5;Castilla;$5,469,387;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;6;Doce de Octubre;$7,060,965;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;7;Robledo;$6,322,161;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;8;Villa Hermosa;$5,022,102;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;15;Guayabal;$66,765,229;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;10;La Candelaria;$3,105,075;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;14;El Poblado;$92,022,735;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;12;La América;$3,513,246;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;13;San Javier;$5,045,048;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;14;El Poblado;$4,766,325;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;15;Guayabal;$3,458,110;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;16;Belén;$7,155,649;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;50;San Sebastián de Palmitas;$255,959;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;60;San Cristobal;$3,373,830;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;70;Altavista;$1,398,295;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;80;San Antonio de Prado;$4,262,744;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;90;Santa Elena;$709,006;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160446;APOYO AL FOMENTO DE LA ECONOMÍA CREATIVA EN MEDELLÍN;9;Buenos Aires;$4,975,449;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;2;Santa Cruz;$78,744,855;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;7;Robledo;$104,386,965;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;8;Villa Hermosa;$82,921,338;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;9;Buenos Aires;$82,151,032;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;10;La Candelaria;$51,268,756;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;11;Laureles - Estadio;$73,465,785;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;12;La América;$58,008,187;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;13;San Javier;$83,300,207;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;14;El Poblado;$78,698,121;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;15;Guayabal;$57,097,825;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;16;Belén;$138,153,080;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;1;Popular;$91,994,041;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;13;San Javier;$1,909,046;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;3;Manrique;$112,727,606;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;4;Aranjuez;$114,018,861;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;5;Castilla;$105,596,659;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;6;Doce de Octubre;$136,325,027;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;7;Robledo;$122,061,034;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;9;Buenos Aires;$96,060,269;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;1;Popular;$5,132,411;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;11;Laureles - Estadio;$85,904,496;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;12;La América;$67,829,727;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160445;FORTALECIMIENTO DE LA ATRACCIÓN DE INVERSIÓN NACIONAL Y EXTRANJERA;13;San Javier;$97,404,014;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;16;Belén;$118,148,931;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;12;La América;$136,020;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120245;FORMACIÓN DE ADULTOS, HABILITADOS PARA LA VIDA Y EL TRABAJO DECENTE;4;Aranjuez;$283,340;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;2;Santa Cruz;$340,050;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;3;Manrique;$340,050;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;4;Aranjuez;$952,141;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;5;Castilla;$748,111;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;6;Doce de Octubre;$612,090;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;7;Robledo;$884,131;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;8;Villa Hermosa;$476,070;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;9;Buenos Aires;$612,090;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120243;APOYO A UNIDADES PRODUCTIVAS PARA FORTALECIMIENTO EMPRESARIAL ASOCIATIVO EN COMUNAS Y CORREGIMIENTOS;99;Toda la Ciudad;$44,352,457;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;11;Laureles - Estadio;$68,010;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120242;CEDEZO PARA ASISTENCIA EMPRESARIAL A REDES;99;Toda la Ciudad;$62,943,204;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;13;San Javier;$1,224,181;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;14;El Poblado;$204,030;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;15;Guayabal;$272,040;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;16;Belén;$68,010;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;50;San Sebastián de Palmitas;$544,080;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;70;Altavista;$136,020;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;80;San Antonio de Prado;$204,030;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;90;Santa Elena;$204,032;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120245;FORMACIÓN DE ADULTOS, HABILITADOS PARA LA VIDA Y EL TRABAJO DECENTE;1;Popular;$595,016;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;15;Guayabal;$1,527,236;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;10;La Candelaria;$204,030;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;11;Laureles - Estadio;$624,471;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;11;Laureles - Estadio;$57,282,079;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160456;DISEÑO Y DESARROLLO DE LA MARCA DE CIUDAD;16;Belén;$48,452,053;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;2;Santa Cruz;$4,192,878;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;3;Manrique;$5,107,435;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;4;Aranjuez;$6,958,608;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;5;Castilla;$6,273,796;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;6;Doce de Octubre;$5,930,850;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;7;Robledo;$8,854,914;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;8;Villa Hermosa;$3,697,868;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120244;JÓVENES POR LA VIDA, UNA ESTRATEGIA DE HABILITACIÓN E INSERCIÓN LABORAL;1;Popular;$2,108,312;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;10;La Candelaria;$12,020,163;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120245;FORMACIÓN DE ADULTOS, HABILITADOS PARA LA VIDA Y EL TRABAJO DECENTE;5;Castilla;$56,668;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;12;La América;$1,335,881;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;13;San Javier;$6,670,650;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;14;El Poblado;$256,349;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;15;Guayabal;$2,090,082;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;16;Belén;$3,466,173;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;50;San Sebastián de Palmitas;$142,937;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;60;San Cristobal;$3,039,177;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;70;Altavista;$257,732;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;80;San Antonio de Prado;$2,060,927;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;90;Santa Elena;$1,065,689;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120235;BANCO DE LOS POBRES - BANCO DE LAS OPORTUNIDADES;9;Buenos Aires;$5,326,667;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;2;Santa Cruz;$509,079;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120245;FORMACIÓN DE ADULTOS, HABILITADOS PARA LA VIDA Y EL TRABAJO DECENTE;3;Manrique;$28,334;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120256;PROMOCIÓN DE CIUDAD PARA EL MERCADO LOCAL, NACIONAL E INTERNACIONAL;14;El Poblado;$2,262,516;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120256;PROMOCIÓN DE CIUDAD PARA EL MERCADO LOCAL, NACIONAL E INTERNACIONAL;15;Guayabal;$1,641,523;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120256;PROMOCIÓN DE CIUDAD PARA EL MERCADO LOCAL, NACIONAL E INTERNACIONAL;16;Belén;$3,396,700;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120259;PARQUE ECOLÓGICO Y CAMPESINO;50;San Sebastián de Palmitas;$17,026,004;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120261;FORTALECIMIENTO DE EMPRESAS RURALES;50;San Sebastián de Palmitas;$51,032,655;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120261;FORTALECIMIENTO DE EMPRESAS RURALES;60;San Cristobal;$51,032,655;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120261;FORTALECIMIENTO DE EMPRESAS RURALES;70;Altavista;$12,758,164;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120261;FORTALECIMIENTO DE EMPRESAS RURALES;80;San Antonio de Prado;$29,769,050;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120256;PROMOCIÓN DE CIUDAD PARA EL MERCADO LOCAL, NACIONAL E INTERNACIONAL;12;La América;$1,667,695;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;1;Popular;$1,272,697;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120256;PROMOCIÓN DE CIUDAD PARA EL MERCADO LOCAL, NACIONAL E INTERNACIONAL;11;Laureles - Estadio;$2,112,090;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;3;Manrique;$1,527,236;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;4;Aranjuez;$1,781,776;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;5;Castilla;$1,527,236;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;6;Doce de Octubre;$1,145,427;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;7;Robledo;$1,018,158;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;8;Villa Hermosa;$1,272,697;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;9;Buenos Aires;$890,888;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;10;La Candelaria;$3,945,361;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;11;Laureles - Estadio;$4,072,631;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120294;MEDELLÍN DIGITAL PARA EL DESARROLLO ECONÓMICO;12;La América;$1,272,697;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;120261;FORTALECIMIENTO DE EMPRESAS RURALES;90;Santa Elena;$68,043,540;2017;31-Dic-2017
